users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
12000,0.3,0.007,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9474208354949951,0.0,0.0,1.0,50.0,50.0,,,,,35229.0,,,1.8225405901211043,1.8225405901211043,6.866666666666666,6.866666666666666
12000,0.3,0.007,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9504637718200684,0.0,0.0,1.0,50.0,50.0,,,,,35229.0,,,1.8225405901211043,1.8225405901211043,6.866666666666666,6.866666666666666
12000,0.3,0.007,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9699671268463135,0.0,0.0,1.0,50.0,50.0,,,,,35229.0,,,1.8225405901211043,1.8225405901211043,6.866666666666666,6.866666666666666
12000,0.3,0.01,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9372618198394775,0.0,0.0,1.0,50.0,50.0,,,,,34169.0,,,2.5579737634418245,2.5579737634418245,8.8,8.8
12000,0.3,0.01,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9305617809295654,0.0,0.0,1.0,50.0,50.0,,,,,34169.0,,,2.5579737634418245,2.5579737634418245,8.8,8.8
12000,0.3,0.01,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9490187168121338,0.0,0.0,1.0,50.0,50.0,,,,,34169.0,,,2.5579737634418245,2.5579737634418245,8.8,8.8
12000,0.3,0.01,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9733824729919434,0.0,0.0,1.0,50.0,50.0,,,,,34169.0,,,2.5579737634418245,2.5579737634418245,8.8,8.8
12000,0.3,0.015,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9366562366485596,0.0,0.0,1.0,35.0,35.0,,,,,31357.0,,,3.946662751766012,3.946662751766012,14.733333333333333,14.733333333333333
12000,0.3,0.015,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9689731597900391,0.0,0.0,1.0,35.0,35.0,,,,,31357.0,,,3.946662751766012,3.946662751766012,14.733333333333333,14.733333333333333
12000,0.3,0.015,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9618401527404785,0.0,0.0,1.0,35.0,35.0,,,,,31357.0,,,3.946662751766012,3.946662751766012,14.733333333333333,14.733333333333333
12000,0.3,0.015,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9598040580749512,0.0,0.0,1.0,35.0,35.0,,,,,31357.0,,,3.946662751766012,3.946662751766012,14.733333333333333,14.733333333333333
12000,0.3,0.02,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9267234802246094,0.0,0.0,1.0,15.0,15.0,,,,,29899.0,,,5.309307958225147,5.309307958225147,19.866666666666667,19.866666666666667
12000,0.3,0.02,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9411346912384033,0.0,0.0,1.0,15.0,15.0,,,,,29899.0,,,5.309307958225147,5.309307958225147,19.866666666666667,19.866666666666667
12000,0.3,0.02,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9515585899353027,0.0,0.0,1.0,15.0,15.0,,,,,29899.0,,,5.309307958225147,5.309307958225147,19.866666666666667,19.866666666666667
12000,0.3,0.02,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9627726078033447,0.0,0.0,1.0,15.0,15.0,,,,,29899.0,,,5.309307958225147,5.309307958225147,19.866666666666667,19.866666666666667
12000,0.3,0.03,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9315221309661865,0.0,0.0,1.0,15.0,15.0,,,,,28322.0,,,7.775207184987994,7.775207184987994,28.866666666666667,28.866666666666667
12000,0.3,0.03,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9546401500701904,0.0,0.0,1.0,15.0,15.0,,,,,28322.0,,,7.775207184987994,7.775207184987994,28.866666666666667,28.866666666666667
12000,0.3,0.03,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9685635566711426,0.0,0.0,1.0,15.0,15.0,,,,,28322.0,,,7.775207184987994,7.775207184987994,28.866666666666667,28.866666666666667
12000,0.3,0.03,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9806571006774902,0.0,0.0,1.0,15.0,15.0,,,,,28322.0,,,7.775207184987994,7.775207184987994,28.866666666666667,28.866666666666667
12000,0.3,0.05,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9253394603729248,0.0,0.0,1.0,10.0,10.0,,,,,27548.0,,,13.234978785833176,13.234978785833176,51.6,51.6
12000,0.3,0.05,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9596519470214844,0.0,0.0,1.0,10.0,10.0,,,,,27548.0,,,13.234978785833176,13.234978785833176,51.6,51.6
12000,0.3,0.05,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9507887363433838,0.0,0.0,1.0,10.0,10.0,,,,,27548.0,,,13.234978785833176,13.234978785833176,51.6,51.6
12000,0.3,0.05,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.975191593170166,0.0,0.0,1.0,10.0,10.0,,,,,27548.0,,,13.234978785833176,13.234978785833176,51.6,51.6
